Message_ID,Sender_ID,Date,Message_Text
28364,6652139576,2024-08-12 13:33:20+00:00,
28363,6652139576,2024-08-12 13:33:20+00:00,
28362,6652139576,2024-08-12 13:33:02+00:00,Yeah ofc 🤝
28361,6075848860,2024-08-12 13:32:51+00:00,Ok make sure you dress in a suit and tie and answer all questions calmly and respectfully
28360,6652139576,2024-08-12 13:32:38+00:00,"It’s really put me in a bind, I’m trying to get rights over my son"
28359,6652139576,2024-08-12 13:32:24+00:00,I’ve been going through this court shit since before I started trading
28358,6652139576,2024-08-12 13:32:14+00:00,Yeah
28357,6075848860,2024-08-12 13:32:10+00:00,For ur son?
28356,6652139576,2024-08-12 13:32:02+00:00,Mediation
28355,6075848860,2024-08-12 13:31:58+00:00,What court shit?
28354,6652139576,2024-08-12 13:31:51+00:00,So I really have no risk
28353,6075848860,2024-08-12 13:31:46+00:00,Tight stops
28352,6652139576,2024-08-12 13:31:43+00:00,But I’ve got the exact amount I need to pay for my court shit Wednesday
28351,6075848860,2024-08-12 13:31:42+00:00,Manage your risk n you’ll be good
28350,6652139576,2024-08-12 13:31:24+00:00,I’m tempted rn to try and get in a trade
28349,6075848860,2024-08-12 13:31:22+00:00,Bro me toooo.
28348,6652139576,2024-08-12 13:28:09+00:00,Other than the fact my payday loan went to collections
28347,6652139576,2024-08-12 13:28:01+00:00,I’m getting out the hole tho 🫠
28346,6652139576,2024-08-12 13:27:53+00:00,I would be chilling rn
28345,6652139576,2024-08-12 13:27:49+00:00,I wish I sold every time I was in profits
28344,6075848860,2024-08-12 13:27:01+00:00,"You’re exactly right, homie"
28343,6652139576,2024-08-12 13:24:51+00:00,Profit is profit
28342,6652139576,2024-08-12 13:24:48+00:00,The experience will get us in that mindset
28341,6652139576,2024-08-12 13:24:38+00:00,Even twice a week
28340,6652139576,2024-08-12 13:24:30+00:00,If we can do that daily we will be good
28339,6652139576,2024-08-12 13:24:19+00:00,We need to normalize selling at a 5-10% profit
28338,6652139576,2024-08-12 13:24:07+00:00,We don’t sell when we’re up but sell when we’re in the hole
28337,6652139576,2024-08-12 13:23:52+00:00,We have the same problem Amanda
28336,6652139576,2024-08-12 13:23:49+00:00,Noooo 😭😭😭
28335,6075848860,2024-08-12 13:23:01+00:00,I let it sink more and bought back in on the dip into the .12’s
28334,6075848860,2024-08-12 13:21:38+00:00,"I was way up but held cuz I see long term potential but it sunk my acct. still holding tho. Lots of institutional ownership, debt restructuring, good news on the way, broke away from bankrupt SPWR, lots of patents and best solar panels on the market. Shouldn’t be a penny stock"
28333,6652139576,2024-08-12 02:54:17+00:00,Not sure
28332,730908375,2024-08-11 17:33:26+00:00,What's the word on $MAXN?
28331,6652139576,2024-08-11 17:08:03+00:00,Would it be worth risking 400$ to try and make a quick 100&
28330,6566123608,2024-08-11 14:08:45+00:00,"Last time I was here you were up on MAXN what happened to that? I’m sorry. And I’m happy at least you’re recovering, maybe you can take time to do simulated day trading and test ur trades"
28329,709383100,2024-08-11 06:05:57+00:00,
28328,6652139576,2024-08-10 19:27:24+00:00,"I ended up being crowd surfed to the stage, security couldn’t kick me out cause I was put up there"
28327,6652139576,2024-08-10 19:27:04+00:00,
28326,6652139576,2024-08-10 18:15:30+00:00,Sister
28325,6652139576,2024-08-10 18:15:26+00:00,Nah
28324,6075848860,2024-08-10 16:39:06+00:00,Damn that chick was baddd. Is that ur girl?
28321,6652139576,2024-08-10 01:56:12+00:00,
28320,6652139576,2024-08-10 01:10:08+00:00,Just got a flat tire
28319,6652139576,2024-08-10 01:10:01+00:00,
28318,6652139576,2024-08-10 00:35:45+00:00,About to pass Covington
28317,6652139576,2024-08-10 00:35:21+00:00,We’re 40 minutes away
28316,6652139576,2024-08-10 00:35:08+00:00,Yeah let me look
28315,6075848860,2024-08-10 00:35:00+00:00,Yeah i20
28314,6652139576,2024-08-10 00:34:41+00:00,Over by exit 101
28313,6652139576,2024-08-10 00:34:30+00:00,I think so
28312,6652139576,2024-08-10 00:34:25+00:00,?*
28311,6652139576,2024-08-10 00:34:23+00:00,Is this i20b
28310,6075848860,2024-08-10 00:34:13+00:00,Where y’all at?0
28309,6652139576,2024-08-10 00:34:11+00:00,We left late
28308,6075848860,2024-08-10 00:34:07+00:00,Oh ok
28307,6652139576,2024-08-10 00:34:03+00:00,I think we’re about 30-40 minutes away maybe less
28306,6075848860,2024-08-10 00:34:02+00:00,You ain’t in ATL yet?
28305,6652139576,2024-08-10 00:33:51+00:00,Damn it’s raining here
28304,6075848860,2024-08-10 00:33:42+00:00,Clear
28303,6075848860,2024-08-10 00:33:39+00:00,Nah not at all
28302,6652139576,2024-08-09 23:34:53+00:00,Is it raining in Atlanta?
28301,6652139576,2024-08-09 23:26:19+00:00,I mean 🤔
28300,6075848860,2024-08-09 23:25:45+00:00,Y’all best friends now? Aw
28299,6652139576,2024-08-09 22:50:48+00:00,Miles you should have been from Atlanta 🤦‍♂️
28298,6652139576,2024-08-09 22:50:41+00:00,This is going to be a W
28297,6075848860,2024-08-09 19:47:04+00:00,Turns out looking at your account every day isn’t passive at all 🥲😂
28296,6075848860,2024-08-09 19:45:38+00:00,"We’ve been doing well. Thanks. Been job hopping trying to find a place I like and ended up back at the bankruptcy firm. I hate the clients and they drove me to seek new ventures but I learned that when it comes to law, the grass isn’t greener… I decided to stick with the bankruptcy firm cuz I know the law like the back of my hand, I’m friends with everyone there and I get basically whatever I ask for… I’m also working to recover my trading acct. lost a lot of $ on MAXN. Tried the whole passive investor thing and I couldn’t handle the emotion of watching my account shrink day by day so I sold for a sizeable loss."
28295,6566123608,2024-08-09 19:37:49+00:00,Hope you’ve been well & the kids too
28294,6566123608,2024-08-09 19:37:41+00:00,Thanks girl!! Yeah it was crazy 😩 but at least I’m getting better now & I didn’t die haha
28293,6652139576,2024-08-09 19:36:59+00:00,But come stay in Augusta
28292,6652139576,2024-08-09 19:36:53+00:00,You better come to Atlanta
28291,6075848860,2024-08-09 19:33:10+00:00,Meant *
28290,6075848860,2024-08-09 19:33:03+00:00,I mean to say “bad overreaction to earnings***”
28289,6075848860,2024-08-09 19:32:48+00:00,Earnings wasn’t even that bad…
28288,6075848860,2024-08-09 19:32:32+00:00,"I bought ARRY on the overreaction to bad earnings dip. avg 6.80. Targets are 8.55, 9.20 and eventual gap fill to 10-12. First set up I’ve felt confident in over a month"
28287,6075848860,2024-08-09 19:30:46+00:00,Thank you!! How are you feeling today?! Damn girl.. broken bones n shit. Thank God for you came out alive 🙏   I was seriously wondering where you were and was about to DM you when I saw your update last night.
28286,6652139576,2024-08-09 19:30:34+00:00,W mom 💪🤝
28285,6566123608,2024-08-09 18:56:00+00:00,Hope ur kid gets well soon
28284,6566123608,2024-08-09 18:55:53+00:00,Amanda!! How’re you doing
28283,7000718430,2024-08-09 18:21:30+00:00,I’ll be thereeee
28282,6075848860,2024-08-09 18:20:47+00:00,"Exactly, Miles. Leave New York and come to ATL."
28281,6075848860,2024-08-09 18:19:17+00:00,Yeah I can’t come. Kid is sick. 35 year old good mom probs
28280,6652139576,2024-08-09 18:09:57+00:00,Can’t
28279,6652139576,2024-08-09 18:09:56+00:00,Miles why can you be from Atlanta
28278,6652139576,2024-08-09 18:09:30+00:00,I’m slowly bringing myself out of the hole
28277,6652139576,2024-08-09 18:09:24+00:00,It’s too stressful
28276,6075848860,2024-08-09 18:09:16+00:00,Lmao same.
28275,6652139576,2024-08-09 18:09:08+00:00,Who else does shit like this
28274,6652139576,2024-08-09 18:09:00+00:00,
28273,7000718430,2024-08-09 18:08:58+00:00,Ok Matthew brown!
28272,6652139576,2024-08-09 18:08:51+00:00,Miles Pollack
28271,6652139576,2024-08-09 18:08:45+00:00,When I’m famous I’ll use that
28270,6652139576,2024-08-09 18:08:41+00:00,You’re right
28269,7000718430,2024-08-09 18:08:37+00:00,@Magerne2033 that’s a quote
28268,7000718430,2024-08-09 18:08:33+00:00,With a new day comes new strength
28267,6652139576,2024-08-09 18:08:25+00:00,This is where the rave is tn
28266,6652139576,2024-08-09 18:08:19+00:00,https://www.ticketmaster.com/electric-feels-indie-rock-indie-dance-atlanta-georgia-08-09-2024/event/0E0060E8B132491C
28265,6652139576,2024-08-09 18:08:05+00:00,[Amanda](tg://user?id=6075848860)
28264,6652139576,2024-08-09 18:07:52+00:00,Why start on a Friday
28263,6652139576,2024-08-09 18:07:43+00:00,Cause I haven’t been trading recently
28262,6652139576,2024-08-09 18:07:38+00:00,I’ve been doing good at not losing money
28261,6652139576,2024-08-09 18:07:29+00:00,Yeah I’ve decided to stay out of it
28260,6566123608,2024-08-09 17:51:18+00:00,Just be careful when entering
28259,6566123608,2024-08-09 17:51:08+00:00,BYND moving
28258,6566123608,2024-08-09 17:48:55+00:00,I’m not trading today but I’ve seen a lot of runners Matthew
28257,5291532402,2024-08-09 17:02:09+00:00,$ASII said on X they'll have an announcement coming MONDAY and an 8K Filing. Green today so far. Was as high as $0.0015 but currently $0.0013
28256,6652139576,2024-08-09 16:21:58+00:00,Is there something that will run today?
28255,5291532402,2024-08-09 15:53:37+00:00,"$ASII announced they would NOT do a R/S on Monday and the stock went from $0.0003 to $0.0006... From there, they announced some Debt restructuring (https://www.otcmarkets.com/stock/ASII/news/story?e&id=2941024) and it kept going. Then, yesterday, they Tweet about BIG news coming soon.

Meanwhile, people doing DD have found a connection between the majority shareholder and an already profitable A.I. company... 

$0.0014 to $0.01, perhaps? Anything is possible in this nutty OTC Market.  😍"
28252,6652139576,2024-08-09 01:59:00+00:00,What’s there to do Amanda
28251,6652139576,2024-08-09 01:58:55+00:00,Gonna staying the night in Atlanta tmrw
28250,6652139576,2024-08-09 01:58:45+00:00,There’s a suicideboys concert in Atlanta Saturday
28249,6661760423,2024-08-08 22:05:10+00:00,OMG.  AH.  Hope.you're ok man.
28248,6075848860,2024-08-08 21:54:14+00:00,AH!!!!! I’m so glad you’re okay!!!!!!
28245,6652139576,2024-08-08 20:16:16+00:00,Chilling chillin
28244,6652139576,2024-08-08 20:16:06+00:00,I’m not exactly sure
28243,6652139576,2024-08-08 20:16:03+00:00,It’s the electric feels rave
28242,6566123608,2024-08-08 20:10:56+00:00,I’ll probably get back to it next month
28241,6566123608,2024-08-08 20:10:41+00:00,"I won’t be trading any time soon yall, but if you need help on a trade or have questions I’ll be here"
28240,6566123608,2024-08-08 20:09:45+00:00,Okay nice
28239,7000718430,2024-08-08 20:09:24+00:00,Matthew still chilling
28238,6566123608,2024-08-08 20:09:07+00:00,🙃
28237,7000718430,2024-08-08 20:09:02+00:00,Welllll
28236,7000718430,2024-08-08 20:09:00+00:00,Welellelelrlelel
28235,6566123608,2024-08-08 20:08:52+00:00,And I hope y’all haven’t been losing money
28234,7000718430,2024-08-08 20:08:44+00:00,It’s been pretty quiet
28233,7000718430,2024-08-08 20:08:39+00:00,Just lots of relaxing you will be good
28232,6566123608,2024-08-08 20:08:33+00:00,How’s everyone here
28231,6566123608,2024-08-08 20:08:27+00:00,Thank you miles! 🤲🏾
28230,7000718430,2024-08-08 20:08:15+00:00,Just rest May Jesus watch over
28229,6566123608,2024-08-08 20:08:03+00:00,So hard to move around
28228,6566123608,2024-08-08 20:07:55+00:00,I have two casts one on my leg & the other on my arm
28227,7000718430,2024-08-08 20:07:47+00:00,Yea definitely
28226,6566123608,2024-08-08 20:07:41+00:00,I just gotta take it slow for a few weeks
28225,7000718430,2024-08-08 20:07:31+00:00,Ok that’s good
28224,6566123608,2024-08-08 20:07:24+00:00,Yeah I will
28223,7000718430,2024-08-08 20:07:18+00:00,Like are you gonna be ok?
28222,6566123608,2024-08-08 20:07:14+00:00,I hope you guys have been doing well here without me
28221,6566123608,2024-08-08 20:07:03+00:00,It’s okay
28220,7000718430,2024-08-08 20:06:58+00:00,I’m so sorry
28219,7000718430,2024-08-08 20:06:49+00:00,You are ok?
28218,6566123608,2024-08-08 20:06:49+00:00,"Broke a few bones, & some internal bleeding but I’m alive so it’s okay haha"
28217,7000718430,2024-08-08 20:06:43+00:00,Oh geez glad your ok
28216,6566123608,2024-08-08 20:06:27+00:00,Yeah just a car accident
28215,7000718430,2024-08-08 20:06:17+00:00,Is everything ok?
28214,6566123608,2024-08-08 20:06:04+00:00,Hey guys! Sorry I went MIA I was in the hospital I got into an accident
28213,6075848860,2024-08-08 00:39:12+00:00,Used to frequent**
28212,6075848860,2024-08-08 00:39:02+00:00,Not anymore cuz I don’t drink but I’d pull up to say hey lol
28211,6075848860,2024-08-08 00:38:51+00:00,I have a bar I frequent in lil 5 points
28210,6075848860,2024-08-08 00:37:13+00:00,Like where at in underground?
28209,6075848860,2024-08-08 00:36:58+00:00,Where u gon be?
28208,6652139576,2024-08-07 22:09:04+00:00,Should pu
28207,6652139576,2024-08-07 22:09:02+00:00,Bet
28206,6075848860,2024-08-07 21:55:40+00:00,It’s ight. It’s fun if you’re drunk lol.
28205,7000718430,2024-08-07 13:18:49+00:00,$rr
28204,6652139576,2024-08-07 03:54:32+00:00,"Underground Atlanta, is it good?"
28203,6075848860,2024-08-07 02:35:15+00:00,Yeah LUMN went crazy today. Got in @ 5.50 and out @ 6.70
28202,6075848860,2024-08-07 02:34:27+00:00,Hell yeah. My city
28201,730908375,2024-08-07 01:53:36+00:00,Have a good time
28200,6652139576,2024-08-07 01:44:47+00:00,"Underground Atlanta, festival"
28199,6652139576,2024-08-07 01:44:37+00:00,I’m going to Atlanta Friday night
28197,730908375,2024-08-06 18:43:59+00:00,Ok
28196,6075848860,2024-08-06 18:29:30+00:00,Nope. Last post June 27.
28195,6652139576,2024-08-06 12:13:44+00:00,https://www.usccb.org/news/2024/vatican-
28194,730908375,2024-08-06 02:03:01+00:00,Ok cool
28193,6652139576,2024-08-06 02:02:42+00:00,"I’m gonna find a link for you bro, finishing up some stuff rn"
28192,6652139576,2024-08-06 02:02:28+00:00,Yeah 😂
28191,730908375,2024-08-06 01:59:56+00:00,Man most all stocks in a slump
28190,730908375,2024-08-06 01:56:08+00:00,From GME?
28189,6652139576,2024-08-06 00:59:38+00:00,Did roaring kitty ever come back
28188,6652139576,2024-08-06 00:59:32+00:00,I can find one
28187,730908375,2024-08-05 21:55:00+00:00,You have a link?
28186,6652139576,2024-08-05 21:54:53+00:00,We need MISHA
28185,6652139576,2024-08-05 21:54:47+00:00,It’s going to 10$
28184,6652139576,2024-08-05 21:54:43+00:00,I wonder
28183,6652139576,2024-08-05 21:54:40+00:00,🤔
28182,6075848860,2024-08-05 21:54:30+00:00,GWAV @ .59 😂😂😂😂😂😂 what y’all think? Bankruptcy or another RS? 😂😂😂😂😂😂
28181,6661760423,2024-08-05 18:45:53+00:00,"Saying that, there are still some.amazing people in the world"
28180,6661760423,2024-08-05 18:45:33+00:00,"Hopefully.dies down in a few days across the country.

The powers that be want turmoil onnthe steeets.  Suits their agendas.

Cant understand why people cant live coexist and live in peace and harmony regardless of religion or race.

Humans have lost their humanity"
28179,6652139576,2024-08-05 18:08:30+00:00,Hope everything goes well bro
28178,6075848860,2024-08-05 12:39:16+00:00,Well that’s good. Glad to hear it
28177,6661760423,2024-08-05 12:37:14+00:00,Yeh its sound in my area. For now.  Let's see what happens
28176,6652139576,2024-08-05 12:35:06+00:00,I’m just working
28175,6075848860,2024-08-05 12:34:47+00:00,Yooo I saw that shit. Y’all doin ok?
28174,6652139576,2024-08-05 12:33:09+00:00,Except the church
28173,6652139576,2024-08-05 12:33:05+00:00,All the power in Paris went out
28172,6652139576,2024-08-05 12:32:59+00:00,
28171,6652139576,2024-08-05 12:32:53+00:00,"They were mocking Christ, then the power went out"
28170,6652139576,2024-08-05 12:32:42+00:00,Yea bro
28169,6661760423,2024-08-05 12:03:45+00:00,"Its up to ppl what they want to follow, but these guys put it in our faces and if we dont accept it, they make us out to be the bad guys"
28168,6661760423,2024-08-05 12:02:48+00:00,They are proper on this lgbtq thing
28167,6661760423,2024-08-05 12:02:32+00:00,Thats messed up
28166,6652139576,2024-08-05 11:34:30+00:00,
28165,6652139576,2024-08-05 11:34:30+00:00,
28164,6652139576,2024-08-05 11:34:26+00:00,
28163,6661760423,2024-08-05 11:34:03+00:00,Mocking any religion is not on
28162,6652139576,2024-08-05 11:33:54+00:00,They were mocking Christ
28161,6661760423,2024-08-05 11:33:42+00:00,The french are weird
28160,6661760423,2024-08-05 11:33:23+00:00,What happened?
28159,6652139576,2024-08-05 11:25:59+00:00,With the Olympics mocking Christ
28158,6652139576,2024-08-05 11:25:53+00:00,Did you see what happened in Paris
28157,6661760423,2024-08-04 23:15:56+00:00,They dont like seeing peace cos war is more beneficial for them
28156,6661760423,2024-08-04 23:15:34+00:00,The world is gone mad.  Violence everywhere all.cos.of the ones in power
28155,6652139576,2024-08-04 23:14:52+00:00,That’s crazy
28154,6652139576,2024-08-04 23:14:48+00:00,Ima look into it bro
28153,6661760423,2024-08-04 23:11:05+00:00,This weekend was madness
28152,6661760423,2024-08-04 23:10:58+00:00,Yeh man.  Read up on it
28151,6661760423,2024-08-04 23:10:48+00:00,"Also, it wasnt even a Muslim immigrant that done the stabbing but these idiots are trying to pin it on us"
28150,6652139576,2024-08-04 23:10:33+00:00,This is happening right now in the UK?
28149,6661760423,2024-08-04 23:10:16+00:00,These nationalists complain that the immigrants are taking their jobs but they dont eant to work hard themselves
28148,6652139576,2024-08-04 23:10:16+00:00,wtf bro
28147,6661760423,2024-08-04 23:09:43+00:00,"Some Muslim.women have had acid thrown at then, others beaten up"
28146,6661760423,2024-08-04 23:09:24+00:00,So Muslims have come out to protect thwir own people and things are kicking off
28145,6661760423,2024-08-04 23:09:01+00:00,"So the english defense league (group of racist thugs and fascists) , went around different cities and towns in the UK protesting beating Muslims and migrants up and abusing the police"
28144,6661760423,2024-08-04 23:07:59+00:00,"Fake news went round on social media saying it was a muslim immigrant, which wasnt true"
28143,6661760423,2024-08-04 23:07:27+00:00,"There was a stabbings in a nursery last week, where 3 poor kids got murdered."
28142,6652139576,2024-08-04 21:45:33+00:00,Why you got riots
28141,6661760423,2024-08-04 21:36:25+00:00,We got mad riots goin on here in the uk
28140,6661760423,2024-08-04 21:36:13+00:00,Is this like an american tv serial?
28139,6661760423,2024-08-04 21:35:54+00:00,I have no idea ehats gping on
28138,6652139576,2024-08-04 21:24:07+00:00,Neither is that miles
28137,6652139576,2024-08-04 21:24:03+00:00,Amanda that’s not very nice
28136,7000718430,2024-08-04 18:45:11+00:00,Same
28135,6075848860,2024-08-04 18:44:40+00:00,Ima whoop both y’all asses if y’all don’t stfu.
28134,6404397969,2024-08-04 17:22:58+00:00,I really don’t care about it anymore
28133,6404397969,2024-08-04 17:22:27+00:00,I see how you could think that but I didn’t rob you
28132,6652139576,2024-08-04 17:21:38+00:00,Y’all
28131,6652139576,2024-08-04 17:21:30+00:00,Then either one ysll robbed me or you bsing
28130,6404397969,2024-08-04 17:21:15+00:00,But don’t worry about it
28129,6404397969,2024-08-04 17:21:06+00:00,I didn’t take it
28128,6652139576,2024-08-04 17:20:55+00:00,And I had nothing in my wallet
28127,6404397969,2024-08-04 17:20:48+00:00,Talk to your boy and he will say that you didn’t
28126,6652139576,2024-08-04 17:20:46+00:00,I blacked out drink
28125,6652139576,2024-08-04 17:20:41+00:00,All I know is I had cash in my wallet that night
28124,6404397969,2024-08-04 17:20:25+00:00,Well you didn’t
28123,6652139576,2024-08-04 17:20:17+00:00,I wouldn’t be pressed about it if I didn’t
28122,6652139576,2024-08-04 17:20:07+00:00,Gave
28121,6404397969,2024-08-04 17:20:06+00:00,All you do is yap
28120,6652139576,2024-08-04 17:20:05+00:00,I swear I have that to you
28119,6404397969,2024-08-04 17:19:56+00:00,Don’t even worry about the money
28118,6652139576,2024-08-04 17:19:46+00:00,And he likes kids
28117,6652139576,2024-08-04 17:19:34+00:00,You becoming like Michael
28116,6652139576,2024-08-04 17:19:29+00:00,I gotta put you on something better my treat
28115,6404397969,2024-08-04 17:19:10+00:00,yuengling
28114,6652139576,2024-08-04 17:19:08+00:00,Straight
28113,6652139576,2024-08-04 17:19:01+00:00,Clear
28112,6404397969,2024-08-04 17:18:46+00:00,What kind you like?
28111,6652139576,2024-08-04 17:18:45+00:00,What you drinking
28110,6652139576,2024-08-04 17:18:41+00:00,Sure
28109,6404397969,2024-08-04 17:18:27+00:00,Actually go fetch me a beer
28108,6652139576,2024-08-04 17:17:46+00:00,Be a good lad and fetch me a beer
28107,6652139576,2024-08-04 17:17:34+00:00,Not empty threats son
28106,6404397969,2024-08-04 17:17:25+00:00,All you’re gonna do is keep sending empty threats
28105,6652139576,2024-08-04 17:17:21+00:00,Keep it going 🙏
28104,6652139576,2024-08-04 17:17:15+00:00,I love internet drama
28103,6404397969,2024-08-04 17:17:07+00:00,I don’t even want my money back at this point
28102,6652139576,2024-08-04 17:16:52+00:00,You’re done child
28101,6652139576,2024-08-04 17:16:40+00:00,Lmfaoo
28100,6404397969,2024-08-04 17:16:34+00:00,And how tf are you 20 and you already failed at life
28099,6652139576,2024-08-04 17:16:28+00:00,Bet you won’t talk like this face to face
28098,6404397969,2024-08-04 17:16:09+00:00,How tf do you get it wrong twice
28097,6652139576,2024-08-04 17:16:05+00:00,Good job 👏 you can spell
28096,6404397969,2024-08-04 17:15:52+00:00,You’re
28095,6652139576,2024-08-04 17:15:43+00:00,Your
28094,6652139576,2024-08-04 17:15:37+00:00,Let’s see what Yur about
28093,6404397969,2024-08-04 17:15:35+00:00,He can prob prove it
28092,6652139576,2024-08-04 17:15:30+00:00,Stop all this talking over a phone
28091,6404397969,2024-08-04 17:15:15+00:00,Lemme talk to your boyfriend then
28090,6652139576,2024-08-04 17:14:54+00:00,"Fuck all this phone talk, come show me how I ain’t paid you your money"
28089,6652139576,2024-08-04 17:14:30+00:00,Shii Yk where I stay
28088,6652139576,2024-08-04 17:14:07+00:00,"You’re an unknown specimen, with the mere purpose of existence being sucking off men in the bathroom of a 7/11 what are you going to do? I would fuck your ass up boy fuck out here"
28087,6404397969,2024-08-04 17:12:56+00:00,Y’all don’t trust him
28086,6404397969,2024-08-04 17:12:49+00:00,Yeahhhhh
28085,6404397969,2024-08-04 17:11:50+00:00,Well lemme talk to your “boy”
28084,6652139576,2024-08-04 17:11:49+00:00,"Fuck on somewhere, child"
28083,6652139576,2024-08-04 17:11:21+00:00,Even my boy said I gave you that fucking money
28082,6652139576,2024-08-04 17:11:08+00:00,Gave*
28081,6652139576,2024-08-04 17:11:01+00:00,I gavw your ass cash the night yall pulled up with some dollar general wine
28080,6404397969,2024-08-04 17:10:47+00:00,Facts
28079,6652139576,2024-08-04 17:10:37+00:00,You’re built like a fucking twig
28078,6404397969,2024-08-04 17:10:29+00:00,Proof?
28077,6652139576,2024-08-04 17:10:28+00:00,Nahh not empty bro
28076,6652139576,2024-08-04 17:10:24+00:00,I’m going to fuck yoi up
28075,6404397969,2024-08-04 17:10:23+00:00,Empty threats
28074,6652139576,2024-08-04 17:10:18+00:00,Keep talking some crazy shit bro
28073,6661760423,2024-08-04 17:10:14+00:00,🍿
28072,6652139576,2024-08-04 17:10:12+00:00,I gave you your money that night
28071,6404397969,2024-08-04 17:10:08+00:00,Yk who I am
28070,6652139576,2024-08-04 17:10:04+00:00,I will beat your ass boy
28069,6404397969,2024-08-04 17:09:59+00:00,Wyatt
28068,6652139576,2024-08-04 17:09:53+00:00,Who tf is vert
28067,6404397969,2024-08-04 17:09:43+00:00,Don’t trust him
28066,6404397969,2024-08-04 17:09:36+00:00,Matthew is not giving me back my money
28065,6652139576,2024-08-04 12:48:27+00:00,I reckon you call that dropshipping
28064,6652139576,2024-08-04 12:48:17+00:00,"Like supply and demand, but not stuck on just one product. Rather you find what’s in demand get it for low, post it for sale. Then ship the item to them, without putting any money in to begin with."
28063,6652139576,2024-08-04 12:47:23+00:00,"It’s the same thing I’d do when I was around big groups of people, I would have something I can buy in bulk that’s in high demand and make double what I’d buy each product for, but still selling cheaper than store"
28062,6652139576,2024-08-04 12:46:21+00:00,So I’ve figured a way I can make money without having money.
28061,7000718430,2024-08-04 04:13:07+00:00,Hire some people
28060,7000718430,2024-08-04 04:13:03+00:00,Company
28059,7000718430,2024-08-04 04:13:01+00:00,Lawn mowing
28058,7000718430,2024-08-04 04:12:47+00:00,Not sure
28057,6661760423,2024-08-03 16:21:07+00:00,I need a business idea that doesnt require money lol
28056,6652139576,2024-08-03 16:18:38+00:00,Ima just get taught this and have some help in school
28055,6652139576,2024-08-03 16:18:22+00:00,Bs
28054,6652139576,2024-08-03 16:18:19+00:00,This some hs
28053,6652139576,2024-08-03 16:17:57+00:00,Exactly
28052,6661760423,2024-08-03 15:56:21+00:00,Everything i buy goes down
28051,6661760423,2024-08-03 15:55:59+00:00,Same
28050,6652139576,2024-08-03 15:26:22+00:00,"The market is trash, took everything I’ve got."
28049,6652139576,2024-08-03 15:26:02+00:00,This chat is dead
28048,6652139576,2024-08-03 15:25:59+00:00,I’m tired of dealing with people’s shit
28047,730908375,2024-08-02 17:19:06+00:00,Market sucks everywhere
28046,1291464446,2024-08-02 16:00:02+00:00,All chips stocks are knocked down. S&P got 10% correction. Try to build portfolio with better stocks vs. crap penny stocks which will eventually die and is always gambling and lotto.
28045,6075848860,2024-08-02 15:38:38+00:00,First real winner in weeks. Market’s rough rn
28044,6075848860,2024-08-02 15:38:24+00:00,I’m in VSEE rn. Currently up 40%
28043,6075848860,2024-08-02 15:38:09+00:00,Nah it’s dead AF
28042,6661760423,2024-08-01 19:59:41+00:00,I dont think US stocks are for me
28041,6661760423,2024-08-01 19:59:29+00:00,How u guys been getting on?
28040,7000718430,2024-08-01 19:22:35+00:00,Never
28039,6661760423,2024-08-01 19:17:44+00:00,This group dead?
28038,6404397969,2024-08-01 04:45:15+00:00,Well yesterday
28037,6404397969,2024-08-01 04:44:57+00:00,I sold my share today
28036,6404397969,2024-07-30 16:18:03+00:00,Imma wait it out
28035,6404397969,2024-07-30 16:17:51+00:00,I got like $40 on NVDA
28034,6404397969,2024-07-30 16:17:37+00:00,I think so
28033,7080489408,2024-07-30 14:03:14+00:00,CRWD under 200 and NVDA under a 100 could it happen hmmmm
28032,730908375,2024-07-29 23:16:28+00:00,We need to ride the wave on a good stock in here
28031,7000718430,2024-07-29 21:43:09+00:00,At 1$
28030,7000718430,2024-07-29 21:43:07+00:00,Called it
28029,6075848860,2024-07-29 21:42:39+00:00,Holy shit have y’all seen SERV?
28028,6404397969,2024-07-29 15:16:58+00:00,Bet
28027,730908375,2024-07-28 20:07:59+00:00,Let's Go
28026,6652139576,2024-07-28 20:07:29+00:00,I managed to get something’s taken care of
28025,6652139576,2024-07-28 20:07:15+00:00,I’m back
28024,6075848860,2024-07-26 16:35:12+00:00,"Wyd, pimp?"
28023,6075848860,2024-07-26 16:35:05+00:00,@Magerne2033
28022,6075848860,2024-07-26 16:34:58+00:00,MATTHEW
28021,6661760423,2024-07-26 09:36:42+00:00,Where you going Matt?
28020,6652139576,2024-07-26 05:30:13+00:00,Goodbye
28019,1110306005,2024-07-26 02:32:44+00:00,BLMZ IPO stock perhaps good to try with small position. chatter on twitter.
28018,6075848860,2024-07-25 22:32:09+00:00,Exactly cuz we losin too much damn money tryna find them ourselves ☹️😂
28017,6661760423,2024-07-25 18:05:57+00:00,Whatever she touches turns to gold
28016,6661760423,2024-07-25 18:05:48+00:00,Where is AH?  We need her back
28015,6661760423,2024-07-25 18:05:39+00:00,Think need to wait for the obvious ones to.come.to.us
28014,6661760423,2024-07-25 18:05:25+00:00,I rhinknyiu are right Amanda
28013,6075848860,2024-07-25 17:45:03+00:00,I need a more hands-off approach
28012,6075848860,2024-07-25 17:44:52+00:00,I’m leaning more toward value investing vs. trading anyway.
28011,6075848860,2024-07-25 17:44:26+00:00,Haven’t been trading this week. Getting settled into the new-new job
